doi,work_id,title,year,best_sibling_overlap,n_records,admitted_c048
10.3724/sp.j.1123.2022.11013,37259871,Nanofluidic redox-cycling in electrochemical biosensing applications,2008.0,0.0,2,False
10.3724/sp.j.1123.2022.11013,4378953185,Spherical amino-functionalized covalent organic frameworks: Synthesis and adsorption performance toward perfluorinated compounds,2023.0,0.0,2,False
10.3724/sp.j.1123.2024.01001,39198942,Welcome to 'ENVIRONET' - A user friendly environment data base for the Shuttle,1986.0,0.0,2,False
10.3724/sp.j.1123.2024.01001,4402101509,Determination of ten bisphenols and five parabens in urine by solid supported liquid-liquid extraction and liquid chromatography-tandem mass spectrometry,2024.0,0.0,2,False
10.3726/978-3-0343-2354-3,3017920893,Explaining diverging VET systems and approaches in the post-war construction sector: the examples of Britain and the Federal Republic of Germany,2016.0,0.091,2,False
10.3726/978-3-0343-2354-3,2626258927,"""Muddling Through"" Once Again - The Long Term Development of the Dualistic Austrian VET System",2016.0,0.091,2,False
10.3727/000000005783992106,148392926,2620 Stanford University との共同クラス(98 年-99 年),2002.0,0.0,2,False
10.3727/000000005783992106,2034231255,An In Vitro Approach to Test the Possible Role of Candidate Factors in the Transcriptional Regulation of the &lt;I&gt;RET&lt;/I&gt; Proto-Oncogene,2005.0,0.0,2,False
10.3727/095535491820873083,1653585,"With Integrity and Fairness: An Interview with Mark W. Everson, Commissioner of Internal Revenue",2005.0,0.0,2,False
10.3727/095535491820873083,2418265888,"S-Phase Population Analysis Does Not Correlate with the Cytotoxicity of Camptothecin and 10,11-Methylenedioxycamptothecin in Human Colon Carcinoma HT-29 Cells",1991.0,0.0,2,False
10.3727/096368910x539100,21054932,Dirección escolar y aprendizaje colectivo,2006.0,0.0,2,False
10.3727/096368910x539100,2063321848,Glucose Reduction Prevents Replicative Senescence and Increases Mitochondrial Respiration in Human Mesenchymal Stem Cells,2010.0,0.0,2,False
10.3727/096368914x678526,24480401,"Talavera según las guías del comercio y la industria (1930, 1949, 1953)",2003.0,0.0,2,False
10.3727/096368914x678526,2322832572,Long-Term Survival and Differentiation of Human Neural Stem Cells in Nonhuman Primate Brain with no Immunosuppression,2015.0,0.0,2,False
10.3727/096368915x688911,26270183,Algas de Valencia (1a. serie),1945.0,0.0,2,False
10.3727/096368915x688911,2400604250,"A Simple, Rapid, and Efficient Method for Isolating Mesenchymal Stem Cells From the Entire Umbilical Cord",2016.0,0.0,2,False
10.3732/ajb.0800070,21628181,29p-D-7 ダイヤモンド結晶中のホウ素超微細相互作用を示す点欠陥,1993.0,0.0,2,False
10.3732/ajb.0800070,2129075903,<i>Amborella trichopoda</i> (Amborellaceae) and the evolutionary developmental origins of the angiosperm progamic phase,2008.0,0.0,2,False
10.3732/ajb.0800319,21628282,COMPREHENSION AND WELL-FORMEDNESS JUDGEMENT IN BROCA’S APHASIA AND ANOMIC APHASIA,2006.0,0.0,2,False
10.3732/ajb.0800319,2126848162,Comparative analysis of the reproductive ecology of <i>Monotropa</i> and <i>Monotropsis</i>: Two mycoheterotrophic genera in the Monotropoideae (Ericaceae),2009.0,0.0,2,False
10.3732/ajb.0900264,21622396,The spirit of Sparta conquers the skies,2003.0,0.0,2,False
10.3732/ajb.0900264,2148153251,Formation and function of a new pollen aperture pattern in angiosperms: The proximal sulcus of <i>Tillandsia leiboldiana</i> (Bromeliaceae),2010.0,0.0,2,False
10.3732/ajb.2007385,21632386,Oncological emergency を呈した後腹膜奇形腫の2例,2002.0,0.0,2,False
10.3732/ajb.2007385,2111037581,Hybridization between the escaped <i>Rosa rugosa</i> (Rosaceae) and native <i>R</i>. <i>blanda</i> in eastern North America,2008.0,0.0,2,False
10.3732/ajb.89.4.664,21665667,"Abuse of Rights: An Old Principle, a New Age",2002.0,0.0,2,False
10.3732/ajb.89.4.664,2143973668,Anatomy of <i>Umkomasia</i> (Corystospermales) from the Triassic of Antarctica,2002.0,0.0,2,False
10.3732/ajb.91.12.2013,21652350,Apicultura: primeros pasos,2001.0,0.0,2,False
10.3732/ajb.91.12.2013,1978835312,Population genetic diversity of the clonal plant <i>Geum reptans</i> (Rosaceae) in the Swiss Alps,2004.0,0.0,2,False
10.3732/ajb.92.3.438,21652420,Normas procesales civiles-vis atractiva de los juzgados de violencia sobre la mujer,2006.0,0.0,2,False
10.3732/ajb.92.3.438,2149124421,"Fruit maturation, not deteriorating light conditions, is the primary cue of senescence in a spring ephemeral annual plant—<i>Floerkea proserpinacoides</i> (Limnanthaceae)",2005.0,0.0,2,False
10.3732/apps.1500141,27347450,Los Cultivos Oleaginosos en la Nueva PAC,2005.0,0.0,2,False
10.3732/apps.1500141,2414802304,Characterization of 19 microsatellite loci in the clonal monkshood <i>Aconitum kusnezoffii</i> (Ranunculaceae),2016.0,0.0,2,False
10.37349/etat.2021.00030,36046087,Warning regarding Frost Capital Partners and Financial Compensation Authority,2013.0,0.0,2,False
10.37349/etat.2021.00030,3126538428,Old but gold: the role of drug combinations in improving response to immune check-point inhibitors in thoracic malignancies beyond NSCLC,2021.0,0.0,2,False
10.3748/wjg.15.3228,19598297,Understanding ground water investigation,1990.0,0.0,2,False
10.3748/wjg.15.3228,1981988922,"Perfusion computed tomography in colorectal cancer: Protocols, clinical applications and emerging trends",2009.0,0.0,2,False
10.3748/wjg.v12.i8.1243,16534878,"Why Europe will suffer more. CEPS Policy Brief No. 194, 16 July 2009",2009.0,0.0,2,False
10.3748/wjg.v12.i8.1243,2129185585,Short- and medium-term reproducibility of gastric emptying of a solid meal determined by a low dose of<sup>13</sup>C-octanoic acid and nondispersive isotope-selective infrared spectrometry,2006.0,0.0,2,False
10.3748/wjg.v13.i2.228,17226901,"3504 支社配置モデルによる整備新幹線ストロー効果の検討(乗客行動とサービス提供,SS6:交通計画・政策・評価,第18回交通・物流部門大会(TRANSLOG2009))",2009.0,0.0,2,False
10.3748/wjg.v13.i2.228,2073437680,Interferon-α response in chronic hepatitis B-transfected HepG2.2.15 cells is partially restored by lamivudine treatment,2007.0,0.0,2,False
10.3748/wjg.v16.i11.1337,20238400,The Role of the Learning Community in the Professional Development of Literacy Teachers,2014.0,0.0,2,False
10.3748/wjg.v16.i11.1337,2030002445,Impact of alcohol on hepatitis C virus replication and interferon signaling,2010.0,0.0,2,False
10.3748/wjg.v19.i47.8902,24379614,Nigeria - Nigeria - Public/Private Partnership Program : P115386 - Implementation Status Results Report : Sequence 01,2011.0,0.0,2,False
10.3748/wjg.v19.i47.8902,2043037177,Exploitation of host clock gene machinery by hepatitis viruses B and C,2013.0,0.0,2,False
10.3748/wjg.v20.i16.4787,24782633,Dermatología y la explotación industrial,1993.0,0.0,2,False
10.3748/wjg.v20.i16.4787,1969432782,Point shear wave elastography method for assessing liver stiffness,2014.0,0.0,2,False
10.3748/wjg.v24.i30.3374,30122877,"Clutch problem (throwout bearing, replace clutch kit)",2004.0,0.0,2,False
10.3748/wjg.v24.i30.3374,2887713881,Form confers function: Case of the 3’X region of the hepatitis C virus genome,2018.0,0.0,2,False
10.3748/wjg.v24.i34.3861,30228780,Об инициации и распространении разрывов в разломной зоне,2008.0,0.0,2,False
10.3748/wjg.v24.i34.3861,2889975342,Delta-like ligand 4 in hepatocellular carcinoma intrinsically promotes tumour growth and suppresses hepatitis B virus replication,2018.0,0.0,2,False
10.3748/wjg.v27.i19.2341,34040326,"¿Qué fue del ""oasis foral""? (Sobre el estallido de la II guerra carlista en el País Vasco)",2000.0,0.0,2,False
10.3748/wjg.v27.i19.2341,3160137998,Pathophysiological mechanisms underlying gastrointestinal symptoms in patients with COVID-19,2021.0,0.0,2,False
10.3758/s13414-017-1370-1,28695540,虐待を受けたある幼児のプレイセラピー--トラウマ・プレイセラピーのあり方の模索 (特集 虐待を受けた子どもの治療を考える),2001.0,0.0,2,False
10.3758/s13414-017-1370-1,2735018681,Filled and empty motor reproductions of filled and empty intervals: Is there also a filled - reproduction illusion?,2017.0,0.0,2,False
10.3758/s13414-022-02568-2,36127490,Ocean oil spill concentration and trajectory forecast project. Final report,1983.0,0.0,2,False
10.3758/s13414-022-02568-2,4296492615,Task cue influences on lexical decision performance and masked semantic priming effects: The role of cue-task compatibility,2022.0,0.0,2,False
10.3758/s13415-022-01028-6,35915335,Влияние рН раствора на величину адсорбции ионов тяжелых металлов на поверхности диэлектриков,2005.0,0.0,2,False
10.3758/s13415-022-01028-6,4289333436,The influence of error detection and error significance on neural and behavioral correlates of error processing in a complex choice task,2022.0,0.0,2,False
10.3758/s13421-023-01471-x,37775710,Trafikverkets effektstyrningssystem - EFS 132 kV : Bidraget till minskade förluster,2012.0,0.0,2,False
10.3758/s13421-023-01471-x,4387164985,Delayed memory for complex visual stimuli does not benefit from distraction during encoding,2023.0,0.0,2,False
10.3758/s13423-023-02265-7,37145389,«Primitifs» et modernes: la fondation Beyeler confronte le modernisme aux chefs-doeuvre extra-européens,2009.0,0.0,2,False
10.3758/s13423-023-02265-7,4372335238,A Letter is a Letter and its Co-Occurrences: Cracking the Emergence of Position-Invariance Processing,2023.0,0.0,2,False
10.3758/s13423-023-02331-0,37803234,Un apunte sobre la situación de la mediación familiar en España,2002.0,0.0,2,False
10.3758/s13423-023-02331-0,4387395875,What is the airspeed velocity of an unladen swallow? modeling numerical judgments of realistic stimuli,2023.0,0.0,2,False
10.3758/s13428-020-01403-6,32441033,捐赠五百余万元，另拟设五千万元教育基金 杭州民营企业家陆关祥情系新宁教育,2009.0,0.0,2,False
10.3758/s13428-020-01403-6,3027130718,Assessing evidence for replication: A likelihood-based approach,2020.0,0.0,2,False
10.3758/s13428-021-01724-0,34918223,"フィンランドの子どもを取り巻く社会環境--ヘルシンキ市,エスポー市,タンペレ市の教育・福祉・地域の現場から",2011.0,0.0,2,False
10.3758/s13428-021-01724-0,4225576524,Reality in a sphere: A direct comparison of social attention in the laboratory and the real world,2021.0,0.0,2,False
10.3758/s13428-022-01881-w,35701721,PRESENCIA Y REALIDAD DE LA PSICOLOGÍA POLÍTICA FRANCESA,1998.0,0.0,2,False
10.3758/s13428-022-01881-w,4282922927,Supervised machine learning aided behavior classification in pigeons,2022.0,0.0,2,False
10.3760/cma.j.cn112155-20200902-00136,34098701,"Tecnologie, cultivar, idee dal Miflor di Milano",1994.0,0.0,2,False
10.3760/cma.j.cn112155-20200902-00136,3167049141,[The development history of oral contraceptives].,2021.0,0.0,2,False
10.3760/cma.j.cn511374-20231219-00341,38684309,編集長インタビュー 野崎哲一(58)・近海郵船社長 地力が回復したので代替建造します,2013.0,0.0,2,False
10.3760/cma.j.cn511374-20231219-00341,4396561048,[Prenatal phenotype and genetic analysis of a fetus with Fibrochondrogenesis 1 due to compound heterozygous variants of COL11A1 gene].,2024.0,0.0,2,False
10.3760/cma.j.issn.0254-6450.2016.11.008,3024864243,"[Effect of air pollution on pregnancy outcome of women at reproductive age in Xi'an, 2010-2013].",2016.0,0.0,2,False
10.3760/cma.j.issn.0254-6450.2016.11.008,28057137,Flow visualization using a computerized data acquisition system,1981.0,0.0,2,False
10.3760/cma.j.issn.2095-4352.2016.01.006,26805531,Informatievoorziening omtrent testuitslag van zelftests : wat is de informatiebehoefte van de consument met betrekking tot de testuitslag van een zelftest aangevraagd bij ServiceLabs en hoe verhoudt deze zich met de gegeven informatie door ServiceLabs?,2012.0,0.0,2,False
10.3760/cma.j.issn.2095-4352.2016.01.006,2438050086,[A simple and controllable method for reproduction of a model of high oxygen tension induced acute lung injury].,2016.0,0.0,2,False
10.3762/bjnano.7.13,26925359,Rimbaud and Verlaine's London home,2006.0,0.0,2,False
10.3762/bjnano.7.13,2285095160,Linear and nonlinear optical properties of hybrid metallic–dielectric plasmonic nanoantennas,2016.0,0.0,2,False
10.3762/bjoc.13.133,28781702,"Banque centrale, système bancaire et circuits de financement dans les pays en voie de développement : cas de l'Algérie",1986.0,0.0,2,False
10.3762/bjoc.13.133,2734966936,An improved preparation of phorbol from croton oil,2017.0,0.0,2,False
10.3769/radioisotopes.37.6_347,3212232,"Pengaruh Pembelajaran Permainan Bola Besar Terhadap Tingkat Kesegaran Jasmani Siswa Kelas IV, V SD Negeri Sambung Kecamatan Gajah Kabupaten Demak Tahun 2010/2011",2011.0,0.0,2,False
10.3769/radioisotopes.37.6_347,2313909277,Clinical evaluation of immunoglobulin-E radioimmunoassay kit.,1988.0,0.0,2,False
10.3785/j.issn.1008-9292.2015.05.17,26350018,La doctrina filosófica de Kant sobre la religión como teología natural,2004.0,0.0,2,False
10.3785/j.issn.1008-9292.2015.05.17,2422094142,[The state of HCV infection and vertical transmission during assisted reproductive technology].,2015.0,0.0,2,False
10.3791/1988,20689509,Countervailing Duty: Economic Theory and Legal Practice,2005.0,0.0,2,False
10.3791/1988,2065194085,Basics of Multivariate Analysis in Neuroimaging Data,2010.0,0.0,2,False
10.3791/50843,24193215,"Determinação de anti-inflamatórios em efluente urbano na região de Porto Alegre-RS por SPE, derivatização e GC-MS",2012.0,0.0,2,False
10.3791/50843,2015549535,Flexible Colonoscopy in Mice to Evaluate the Severity of Colitis and Colorectal Tumors Using a Validated Endoscopic Scoring System,2013.0,0.0,2,False
10.3791/51580,24686854,I-H-2 大腿骨頸部内側骨折に対する骨接合術後の荷重時期について : MRIおよび選択的動脈造影所見からの検討,1998.0,0.0,2,False
10.3791/51580,2005920442,Experimental Protocol for Manipulating Plant-induced Soil Heterogeneity,2014.0,0.0,2,False
10.3791/51694,25285532,On Completeness and Soundness in Interactive Proof Systems.,1989.0,0.0,2,False
10.3791/51694,1991960946,Fundamental Technical Elements of Freeze-fracture/Freeze-etch in Biological Electron Microscopy,2014.0,0.0,2,False
10.3791/51912,26275011,Visualisation and logging of vehicle data in real time using Android and OBD2,2013.0,0.0,2,False
10.3791/51912,1854003168,Kidney Regeneration in Adult Zebrafish by Gentamicin Induced Injury,2015.0,0.0,2,False
10.3791/52698,25993325,Sarrera: Mickey Mouse eta Don Kijote,2005.0,0.0,2,False
10.3791/52698,2018515313,A Standardized Method for the Analysis of Liver Sinusoidal Endothelial Cells and Their Fenestrations by Scanning Electron Microscopy,2015.0,0.0,2,False
10.3791/52736,25867202,El contexto sociofamiliar en la educación de la infancia,1993.0,0.0,2,False
10.3791/52736,2052661018,&lt;em&gt;In Vivo&lt;/em&gt; Assessment of Rodent &lt;em&gt;Plasmodium&lt;/em&gt; Parasitemia and Merozoite Invasion by Flow Cytometry,2015.0,0.0,2,False
10.3791/52741,26132637,"Visits to libraries, London, 18-19 September 2008 and DC-2008 Conference, Berlin, Germany, 23-25 September 2008 : feedback at the Information Specialist Meeting, 7 October 2008 and Metadata Editors Meeting, 11 November 2008",2008.0,0.0,2,False
10.3791/52741,593333272,Quantitative Analysis of Climbing Defects in a Drosophila Model of Neurodegenerative Disorders,2015.0,0.0,2,False
10.3791/53207,26862955,THE DENSITY OF DEUTERONS IN A SELF-TARGET IN GOLD,1963.0,0.0,2,False
10.3791/53207,2236250026,Caspase-3 Activity in the Rat Amygdala Measured by Spectrofluorometry After Myocardial Infarction,2016.0,0.0,2,False
10.3791/54126,27500471,Очистка газов от кислых примесей,2007.0,0.0,2,False
10.3791/54126,2489980019,Measurement of Survival Time in &lt;em&gt;Brachionus &lt;/em&gt;Rotifers: Synchronization of Maternal Conditions,2016.0,0.0,2,False
10.3791/54516,27805603,La enseñanza de la historia a través del medio,1981.0,0.0,2,False
10.3791/54516,2530411204,&lt;em&gt;In Situ&lt;/em&gt; Labeling of Mitochondrial DNA Replication in &lt;em&gt;Drosophila&lt;/em&gt; Adult Ovaries by EdU Staining,2016.0,0.0,2,False
10.3791/55411,28362371,Tribunal Europeo de los derechos humanos,1993.0,0.0,2,False
10.3791/55411,2594092807,A Device for Performing Cell Migration/Wound Healing in a 96-Well Plate,2017.0,0.0,2,False
10.3791/57298,29781996,UTILISATION DE GRAVES POLLUEES EN ASSISES DE CHAUSSEES - LA GROUINE DE MEUSE,1977.0,0.0,2,False
10.3791/57298,2800703337,"Replication of the Ordered, Nonredundant Library of &lt;em&gt;Pseudomonas aeruginosa&lt;/em&gt; strain PA14 Transposon Insertion Mutants",2018.0,0.0,2,False
10.3791/57615,30059025,实证会计研究论文写作范式解析——威廉·R·凯尼的《实证型博士论文设计》评析,2010.0,0.0,2,False
10.3791/57615,2884797488,Ultralow Input Genome Sequencing Library Preparation from a Single Tardigrade Specimen,2018.0,0.0,2,False
10.3791/58252,30124650,Scienza e poesia nel Delle antiche favole di Gravina,1982.0,0.0,2,False
10.3791/58252,2885691620,A Net Mold-based Method of Scaffold-free Three-Dimensional Cardiac Tissue Creation,2018.0,0.0,2,False
10.3791/58650,30474641,TORNADO-RESISTANT DESIGN OF NUCLEAR POWER-PLANT STRUCTURES.,1974.0,0.0,2,False
10.3791/58650,2900081614,Reproducible dsRNA Microinjection and Oviposition Bioassay in Mosquitoes and House Flies,2018.0,0.0,2,False
10.3791/58731,30663708,“又一居灯饰城”商家进驻签约仪式——雷士、莹辉、新特丽等一批知名品牌强势入驻,2006.0,0.0,2,False
10.3791/58731,2912372876,Rapid Fluorescence-based Characterization of Single Extracellular Vesicles in Human Blood with Nanoparticle-tracking Analysis,2019.0,0.0,2,False
10.3791/59013,30907888,Опыт применения «Лактазара» при функциональных ферментопатиях у детей с дисбактериозом кишечника,2010.0,0.0,2,False
10.3791/59013,2921353286,Ultrasound Imaging of the Thoracic and Abdominal Aorta in Mice to Determine Aneurysm Dimensions,2019.0,0.0,2,False
10.3791/59101,30985757,UN ANÁLISIS SOBRE LA EVOLUCIÓN RECIENTE DE LA PRODUCTIVIDAD EN ESPAÑA,2011.0,0.0,2,False
10.3791/59101,2927511163,Magnetic Resonance Imaging Assessment of Carcinogen-induced Murine Bladder Tumors,2019.0,0.0,2,False
10.3791/59626,31107441,My Journey into Global Liberal Education.,2003.0,0.0,2,False
10.3791/59626,2942547495,In Vitro Transcribed RNA-based Luciferase Reporter Assay to Study Translation Regulation in Poxvirus-infected Cells,2019.0,0.0,2,False
10.3791/60135,32009647,315 岡山県の保育所の歴史 : 保育所の発生と明治、大正期に於ける保育所の実態,1988.0,0.0,2,False
10.3791/60135,2999811701,Generation of Ventricular-Like HiPSC-Derived Cardiomyocytes and High-Quality Cell Preparations for Calcium Handling Characterization,2020.0,0.0,2,False
10.3791/60224,33970132,ANALISYS GROUPS OR NETWORKS OF EDUCATIONAL CENTRES PROGRAMME (ARCE),2011.0,0.0,2,False
10.3791/60224,3155027501,Piezo-ICSI for Human Oocytes,2021.0,0.0,2,False
10.3791/60410,31984965,Biotechnologies of reproduction: some alternatives to apply superovulation and embryo transfer in sarda sheep,2009.0,0.0,2,False
10.3791/60410,3000620553,In Vitro Establishment of a Genetically Engineered Murine Head and Neck Cancer Cell Line using an Adeno-Associated Virus-Cas9 System,2020.0,0.0,2,False
10.3791/61665,33104071,浅谈关于企业全面预算“两性”管理的几点认识,2012.0,0.0,2,False
10.3791/61665,3092316047,"&lt;em&gt;Agrobacterium&lt;/em&gt;-Mediated Genetic Transformation, Transgenic Production, and Its Application for the Study of Male Reproductive Development in Rice",2020.0,0.0,2,False
10.3791/62583,35435904,"Трещина нормального отрыва с небольшими, относительно широкими пластическими зонами. Модель Леонова-Панасюка-Дагдейла",2007.0,0.0,2,False
10.3791/62583,4221094697,Using Next Generation Sequencing to Identify Mutations Associated with Repair of a CAS9-induced Double Strand Break Near the CD4 Promoter,2022.0,0.0,2,False
10.3791/62910,34779433,"Una incursión en los estudios de estilística: : los verbos ""dicendi"" en El Príncipe destronado de M. Delibes",1988.0,0.0,2,False
10.3791/62910,3210719949,Operation of Laboratory Photobioreactors with Online Growth Measurements and Customizable Light Regimes,2021.0,0.0,2,False
10.3791/62915,34570089,Organic Agriculture Research Agenda in Africa: The Perspective of the Network for Organic Agriculture Research in Africa (NOARA),2015.0,0.0,2,False
10.3791/62915,3199577277,Time-resolved F&amp;#246;rster Resonance Energy Transfer Assays for Measurement of Endogenous Phosphorylated STAT Proteins in Human Cells,2021.0,0.0,2,False
10.3791/63115,34958071,Historía de la Iglesía en la España contemporánea : (síglos XIX y XX),2002.0,0.0,2,False
10.3791/63115,4200217421,Heuristic Mining of Hierarchical Genotypes and Accessory Genome Loci in Bacterial Populations,2021.0,0.0,2,False
10.3791/64041,36190274,Trichomoniasis y candidiasis vaginal. Parte v : tipificacion de candidas,1983.0,0.0,2,False
10.3791/64041,4296276439,A Novel High-Throughput &lt;em&gt;Ex Vivo&lt;/em&gt; Ovine Skin Wound Model for Testing Emerging Antibiotics,2022.0,0.0,2,False
10.3791/64563,36622008,Прогнозирование физической работоспособности и реакций кардиореспираторной системы при нагрузках аэробного характера у спортсменов высокого класса,2013.0,0.0,2,False
10.3791/64563,4312112318,"Culturing, Freezing, Processing, and Imaging of Entire Organoids and Spheroids While Still in a Hydrogel",2022.0,0.0,2,False
10.3791/64707,37010295,"Genesis, Development and Popularization of Doctor of Pharmacy (PharmD) Education Program at the Global level - A study based on the story from 1955 to 2009.",2009.0,0.0,2,False
10.3791/64707,4327694450,Human Mesenchymal Stem Cell Processing for Clinical Applications Using a Closed Semi-Automated Workflow,2023.0,0.0,2,False
10.3791/64754,36533822,DIANE (Domain Informatics Analytics for Enterprise): a smartly integrated enterprise platform for consumable informatics,2012.0,0.0,2,False
10.3791/64754,4311158836,Utilizing a Reconfigurable Maze System to Enhance the Reproducibility of Spatial Navigation Tests in Rodents,2022.0,0.0,2,False
10.3791/65515,37811942,"21pEE-6 対向超流動不安定性による量子渦輪生成と乱流遷移のパラメータ依存性(21pEE 量子エレクトロニクス(Bose粒子系の理論),領域1(原子・分子,量子エレクトロニクス,放射線物理))",2011.0,0.0,2,False
10.3791/65515,4386946405,Tumor Spheroid Fabrication and Encapsulation in Polyethylene Glycol Hydrogels for Studying Spheroid-Matrix Interactions,2023.0,0.0,2,False
10.3791/66212,38829106,Distribution and Roost Selection by Myotis Bats Along a Disturbance Gradient in the Sub-Boreal Spruce Forest of British Columbia,2001.0,0.0,2,False
10.3791/66212,4397029199,Monitoring Blood Glucose in Mouse Offspring after Intracytoplasmic sperm injection - Embryo Transfer,2024.0,0.0,2,False
10.3791/66469,38497624,EFFECT OF $gamma$ IRRADIATION ON THE COPOLYMER OF ETHYLENE WITH $alpha$-- BUTYLENE.,1968.0,0.0,2,False
10.3791/66469,4392767611,High-Resolution Three-dimensional Whole-organ Tomography of Microbial Infections,2024.0,0.0,2,False
10.3791/66798,39007610,Advances in otolaryngology-Head and neck surgery. Volume 1,1987.0,0.0,2,False
10.3791/66798,4400162270,Determination of Cardiac Output in a Porcine Model for &lt;em&gt;Ex Vivo&lt;/em&gt; Pulmonary Perfusion,2024.0,0.0,2,False
10.3791/67205,39465958,Tutoría y orientación educativa,1994.0,0.0,2,False
10.3791/67205,4403321779,Acute Single-Unit Multi-Electrode Recordings from the Brainstem of Head-Fixed Mice,2024.0,0.0,2,False
10.3797/scipharm.1402-11,25853070,C-5 特別支援学級における知的障害児童の自立的な宿題遂行の促進(1)(ポスター発表),2012.0,0.0,2,False
10.3797/scipharm.1402-11,2123010189,Development and Validation of LC-MS/MS Method for Simultaneous Estimation of Amlodipine and Valsartan in Human Plasma: Application to a Bioequivalence Study,2014.0,0.0,2,False
10.3816/cbc.2007.n.040,18021480,Applying agent technology in personal and team software process environment: the usability evaluation,2010.0,0.0,2,False
10.3816/cbc.2007.n.040,2080746872,Comparison of HER2 Detection Methods Between Central and Regional Laboratories in Greece,2007.0,0.0,2,False
10.3835/plantgenome2015.09.0081,27898771,"Facebook ora fa il ""broker"" per Wall Street: la metamorfosi finanziaria dei social network. Da giugno ogni società potrà mettere in vendita le azioni direttamente sulla propria pagina di FB, senza costi e commissioni",2012.0,0.0,2,False
10.3835/plantgenome2015.09.0081,2330939592,Dissection of Genetic Factors underlying Wheat Kernel Shape and Size in an Elite × Nonadapted Cross using a High Density SNP Linkage Map,2016.0,0.0,2,False
10.3851/imp1937,22293206,Pauses and Communication Strategies in Second Language Speech.,1998.0,0.0,2,False
10.3851/imp1937,2086624806,Fluoroquinolones Inhibit HCV by Targeting Its Helicase,2011.0,0.0,2,False
10.3851/imp2222,23322600,EXPERIMENTAL STUDY OF INTERNAL IONIZATION IN $alpha$ EMISSION,1955.0,0.0,2,False
10.3851/imp2222,2028536897,"Primary, post-primary and non-specific immunoglobulin M responses in HCV infection",2012.0,0.0,2,False
10.3852/14-233,25572097,"室生犀星学会編, 「室生犀星研究」第1輯, 昭和60年2月, 二〇〇〇円",1985.0,0.0,2,False
10.3852/14-233,2033735440,Sexual recombination in <i>Aspergillus tubingensis</i>,2015.0,0.0,2,False
10.3855/jidc.100,19749444,Abstract 21: Elevated Resting Heart Rate Is Associated with Pulseless Electrical Activity Independent of {beta}-Blocker Use,2011.0,0.0,2,False
10.3855/jidc.100,2061647124,Drug susceptibility test of Mycobacterium tuberculosis by nitrate reductase assay,2009.0,0.0,2,False
10.3855/jidc.522,20440060,Самоубийства и злоупотребление алкоголем: анализ взаимосвязи на материалах исследования в Пермском крае,2012.0,0.0,2,False
10.3855/jidc.522,2111245600,Schistosoma mansoni soluble egg antigens enhance HCV replication in mammalian cells,2010.0,0.0,2,False
10.3881/j.issn.1000-503x.2013.01.003,23469784,О связи между постоянным внутрисосудистым свертыванием крови и липопероксидацией,2004.0,0.0,2,False
10.3881/j.issn.1000-503x.2013.01.003,2409385179,[Establishment of a stable cell line replicating hepatitis B virus DNA carrying the reverse transcriptase region derived from a clinical isolate].,2013.0,0.0,2,False
10.3892/etm.2015.2923,26893656,"73 大型電気炉のドロマイト炉床について(転炉・平炉・電炉・その他, 製鋼, 日本鉄鋼協会第 71 回(春季)講演大会講演論文集 (I))",1966.0,0.0,2,False
10.3892/etm.2015.2923,2195094750,Gallic acid decreases hepatitis C virus expression through its antioxidant capacity,2015.0,0.0,2,False
10.3892/etm.2017.5342,29285137,Once poemas de Marcel Proust,2011.0,0.0,2,False
10.3892/etm.2017.5342,2765279245,Inhibition of chemotherapy‑induced apoptosis of testicular cells by squid ink polysaccharide,2017.0,0.0,2,False
10.3892/etm.2024.12437,38476918,Cómo estamos manejando la crisis del peso,1995.0,0.0,2,False
10.3892/etm.2024.12437,4391956782,Comparative efficiency of differential diagnostic methods for the identification of BRAF V600E gene mutation in papillary thyroid cancer (Review),2024.0,0.0,2,False
10.3892/etm.2024.12463,38476904,TENSILE BEHAVIOR OF POLYCRYSTALLINE YTTRIUM FROM 77 TO 773 K.,1967.0,0.0,2,False
10.3892/etm.2024.12463,4392294422,Reproductive outcomes following copper‑containing intrauterine device after hysteroscopic lysis for intrauterine adhesions,2024.0,0.0,2,False
10.3892/ijmm.2015.2169,25872476,Costruzione di spike-layers multidimensionali,2005.0,0.0,2,False
10.3892/ijmm.2015.2169,2076698295,LSm1 binds to the Dengue virus RNA 3′ UTR and is a positive regulator of Dengue virus replication,2015.0,0.0,2,False
10.3892/ijmm.5.3.223,10677560,Algunos datos sobre el pintor alicantino José Aparicio,1980.0,0.0,2,False
10.3892/ijmm.5.3.223,1964375447,Estrogen receptor variants are present in many normal human tissues.,2000.0,0.0,2,False
10.3892/ijmm_00000414,20428788,Зерносенаж в кормлении ремонтных свинок,2009.0,0.0,2,False
10.3892/ijmm_00000414,2133170444,Effect of ribavirin and interferon β on miRNA profile in the hepatitis C virus subgenomic replicon-bearing Huh7 cells,2010.0,0.0,2,False
10.3892/ijo.17.4.835,10995899,Relation véridique d'un voyage aux sources du Cuzco,1995.0,0.0,2,False
10.3892/ijo.17.4.835,2054726627,A method for detecting antibody internalization in drug targeting.,2000.0,0.0,2,False
10.3892/ijo.17.5.955,11029498,Prise en charge de l'enfant hémophile,2013.0,0.0,2,False
